"","Date","second_MVP_top4","second_MVP_bottom4","second_maxSR_top4","second_maxSR_bottom4","second_EW_top4","second_EW_bottom4","second_InvInef_top4","second_InvInef_bottom4","second_MVP_top8","second_MVP_bottom8","second_maxSR_top8","second_maxSR_bottom8","second_EW_top8","second_EW_bottom8","second_InvInef_top8","second_InvInef_bottom8"
"19",2021-01-19,0.465447386025521,0.333931063728769,0.864601921924275,0.197519249261643,0.528337359462858,0.25588598547668,0.487476261313773,0.322576065697606,0.13622305015407,0.422109856838131,0.336572624334059,0.37298154257092,0.336204833932599,0.434619757893249,0.247332674343828,0.471457980050784
"20",2021-01-20,0.474256242618074,0.320028243808144,0.89615940979958,0.179975239150091,0.552605508111573,0.248373312496802,0.536206011253589,0.317398882518607,0.132255041932143,0.398076060726315,0.328989602446673,0.393476746605395,0.339630761169164,0.429336021987729,0.233431197675736,0.480650000124735
"21",2021-01-21,0.274425188672121,0.15567259648316,0.534419841442806,0.0160543226470997,0.323911877012105,0.12141099400995,0.315237927962646,0.182233016069508,-0.0358408477104962,0.234814732020685,0.103761127817278,0.18071290814346,0.13179326114234,0.257163618175137,0.0383636683504229,0.295204857851926
"22",2021-01-22,0.404120116315721,0.22162378159908,0.717894103667784,0.084547770954702,0.488620364472787,0.168588812873637,0.50465305747754,0.228210419092709,0.0315822464406705,0.297837120829971,0.194135564439272,0.309842379765428,0.238829943841956,0.335485822594319,0.112741297142656,0.394772502812992
"23",2021-01-23,0.464752165881446,0.205500978734455,0.69812527008251,0.055397666029148,0.568715135357549,0.166084519545214,0.620018370781314,0.226895985273,0.0677036019212309,0.312294858233635,0.193237774247304,0.375812383328336,0.281596247627599,0.378367566051473,0.133108240420801,0.472254721507328
"24",2021-01-24,0.44886005273075,0.218678586826367,0.738425760967461,0.0624529054873066,0.536519880457191,0.17672948250026,0.559705880889184,0.239714929859733,0.0711925973393646,0.315987085555401,0.215439622425129,0.378525710598644,0.278522317118654,0.38479557414462,0.145324242974077,0.475099893198334
"25",2021-01-25,0.415777352148309,0.19951325825566,0.688596445283691,0.0642154233945564,0.49625119839201,0.15383420305572,0.514890504269446,0.211012425213035,0.0500209633387709,0.313127052292478,0.187079163488894,0.345616829686289,0.246879195034988,0.358509555361709,0.121293913777993,0.441451232347707
"26",2021-01-26,0.406835594873824,0.195950058430605,0.690068845503649,0.0700842693503145,0.491645570865389,0.146961838582622,0.514249641969324,0.202453154935868,0.0507718656724703,0.303047981965042,0.181893770182282,0.334453070329866,0.242512139975788,0.345841553224856,0.116836298711606,0.422373491547703
"27",2021-01-27,0.275412694339018,0.101538704549966,0.530018891643579,-0.000988144719289208,0.344801076185165,0.0665540856701214,0.360982146503906,0.111695207261907,-0.0503386093760562,0.219853329168608,0.0718208216160496,0.231576141571332,0.115804491700767,0.255686952308201,0.00372156383115829,0.323317972909677
"28",2021-01-28,0.39386182930895,0.811326586523049,0.683334619930366,0.0907675113842741,0.466998404734426,0.606609016518926,0.48255242563487,0.830002670197413,0.0221924540437926,0.814852873703381,0.167893744655091,0.344037323925682,0.206012278262011,0.596214645190729,0.0811114489745473,0.695380679168081
"29",2021-01-29,0.379061527988377,1.17919619662915,0.693034065972706,0.117679907529233,0.452341944722252,0.904302984765786,0.46370953531046,1.22775844538749,0.033255343565405,1.11435754205716,0.183044108660024,0.351348214291048,0.207693870690829,0.757469894586797,0.0906521768943909,0.864530665182177
"30",2021-01-30,0.381477103616143,0.446346510402502,0.762127636701845,0.115763643252663,0.466080155152462,0.471487809714601,0.476770197908025,0.619698331378073,0.0342066840198441,0.514613596227908,0.200203933027537,0.372695864245293,0.218740970944853,0.571085564039894,0.0980927106234799,0.635886279691223
"31",2021-01-31,0.362768151418984,0.615211439406754,0.673940590451297,0.0794730548176386,0.439448976916956,0.660315350293967,0.450665039301692,0.875570358333159,0.0196859072516997,0.649666325770158,0.157535583363852,0.321797146633731,0.192378700414435,0.634581806243216,0.0753916755391082,0.712142183149685
"32",2021-02-01,0.415518222620905,0.564703699160009,0.930384208430952,0.0932808994852246,0.51788599671881,0.486773766822115,0.512401478886252,0.652399008104294,0.0541598906986887,0.612321185921741,0.260222272683579,0.337324009698492,0.251053756916385,0.570068097526203,0.12737342792007,0.633721268321456
"33",2021-02-02,0.489577711586898,0.520907068347218,1.04322796693685,0.153003833068633,0.603280709970719,0.435594044161999,0.599333480023102,0.573574089998782,0.0957006324777894,0.578488590385298,0.339019615842643,0.398432541577717,0.312187810927688,0.568585329010462,0.178422360465688,0.626979533815292
"34",2021-02-03,0.536159136846439,0.683187199888889,1.11482834399387,0.213542768051404,0.658336305796589,0.571620328255462,0.654750326271502,0.743334311381008,0.130858049400921,0.73111221122985,0.402644905150649,0.473575832212492,0.36411556077064,0.671106060437306,0.224501348643938,0.745212029660191
